Position X [µm],Position Y [µm],Time [h],Lineage ID
299.502,322.498,59,122
1051.5,318.5,59,211
912.5,335.5,59,212
1029.887,346.705,59,221
1041.5,253.5,59,222
290.5,415.5,60,111
352.5,459.5,60,112
264.487,335.506,60,121
293.513,329.494,60,122
1043.5,304.5,60,211
912.5,333.5,60,212
1034.437,342.155,60,221
1048.085,245.101,60,222
327.762,427.078,61,111
349.501,456.501,61,112
264.5,388.5,61,121
297.5,318.5,61,122
1024.5,282.5,61,211
908.5,335.5,61,212
1031.5,340.5,61,221
1042.019,263.299,61,222
319.5,399.5,62,111
352.5,459.5,62,112
266.5,416.5,62,121
316.5,324.5,62,122
963.5,307.5,62,211
903.5,333.5,62,212
1024.5,317.5,62,221
1045.052,278.464,62,222
317.5,421.5,63,111
352.5,458.5,63,112
241.5,403.5,63,121
320.5,332.5,63,122
965.5,311.5,63,211
903.5,334.5,63,212
1032.5,315.5,63,221
1045.052,266.332,63,222
306.5,452.5,64,111
354.5,457.5,64,112
271.5,433.5,64,121
302.5,363.5,64,122
963.5,291.5,64,211
912.5,331.5,64,212
1036.5,285.5,64,221
1037.469,267.848,64,222
292.5,448.5,65,111
352.5,455.5,65,112
281.5,405.5,65,121
318.5,343.5,65,122
952.5,294.5,65,211
920.5,326.5,65,212
1040.502,284.529,65,221
1009.439,270.561,65,222
314.5,432.5,66,111
353.5,459.5,66,112
289.5,386.5,66,121
316.5,340.5,66,122
995.5,346.5,66,211
937.5,315.5,66,212
1048.085,308.793,66,221
999.5,285.5,66,222
296.497,403.491,67,111
348.5,456.5,67,112
301.503,434.509,67,121
320.5,331.5,67,122
974.5,346.5,67,211
919.5,314.5,67,212
1038.986,308.793,67,221
1031.5,297.5,67,222
314.5,416.5,68,111
348.5,459.5,68,112
295.5,460.5,68,121
317.502,338.502,68,122
974.5,314.5,68,211
912.5,331.5,68,212
1029.504,297.507,68,221
1018.496,268.493,68,222
341.5,430.499,69,111
346.502,469.502,69,112
307.499,465.5,69,121
310.5,351.5,69,122
930.5,278.5,69,211
893.5,338.5,69,212
1020.457,300.587,69,221
980.487,303.515,69,222
328.5,411.5,70,111
347.5,458.5,70,112
289.5,424.5,70,121
301.5,371.5,70,122
935.5,283.5,70,211
891.5,343.5,70,212
1031.5,243.5,70,221
980.5,316.5,70,222
369.5,395.5,71,111
330.503,463.498,71,112
302.488,472.507,71,121
305.5,401.5,71,122
958.552,283.458,71,211
892.5,323.5,71,212
1031.5,242.5,71,221
1001.5,305.5,71,222
391.5,390.5,72,111
353.5,454.5,72,112
316.5,478.5,72,121
313.5,417.5,72,122
928.5,284.5,72,211
907.5,336.5,72,212
1033.5,250.5,72,221
1004.5,295.5,72,2221
988.943,349.738,72,2222
396.5,387.5,73,111
352.556,454.536,73,112
318.5,487.5,73,121
331.486,445.491,73,122
911.498,290.502,73,211
906.5,340.5,73,212
1026.5,260.5,73,221
940.502,273.498,73,2221
965.5,373.5,73,2222
302.5,343.5,74,111
339.5,451.5,74,112
321.5,510.5,74,121
310.5,422.5,74,122
895.484,271.516,74,2111
937.501,281.5,74,2112
922.5,325.5,74,212
1017.5,281.5,74,221
913.119,252.684,74,2221
865.5,326.5,74,2222
290.5,333.5,75,111
354.598,464.566,75,112
321.5,520.5,75,121
336.475,455.482,75,122
936.5,337.5,75,2111
1019.499,292.501,75,2112
951.5,376.5,75,212
1030.501,255.499,75,221
928.5,280.5,75,2221
866.5,312.5,75,2222
284.5,329.5,76,111
351.5,465.5,76,112
330.5,543.5,76,121
323.499,444.499,76,122
866.109,351.254,76,2111
1004.108,232.969,76,2112
971.5,376.5,76,212
1042.019,232.969,76,221
848.5,266.5,76,2221
850.5,313.5,76,2222
298.5,321.5,77,111
354.5,468.5,77,112
329.5,528.5,77,121
335.5,398.5,77,122
899.5,330.5,77,2111
958.5,284.5,77,2112
943.497,350.498,77,2121
971.503,367.502,77,2122
1034.5,243.5,77,221
833.5,262.5,77,2221
834.5,322.5,77,2222
304.5,324.5,78,111
362.5,468.5,78,112
329.5,495.5,78,121
345.5,410.5,78,1221
383.871,390.682,78,1222
859.498,310.503,78,2111
946.5,268.5,78,2112
911.5,329.5,78,2121
1003.5,362.5,78,2122
1026.5,231.5,78,2211
1061.733,257.233,78,2212
867.502,276.497,78,2221
818.5,284.5,78,2222
320.5,326.5,79,111
377.504,456.496,79,112
331.5,512.5,79,121
355.496,477.504,79,1221
358.091,374.001,79,1222
821.5,314.5,79,2111
964.5,251.5,79,2112
893.5,349.5,79,2121
970.5,367.5,79,2122
1039.5,237.5,79,2211
1040.5,289.5,79,2212
908.5,267.5,79,2221
840.5,265.5,79,2222
324.5,337.498,80,111
362.5,469.5,80,112
350.509,537.78,80,121
368.707,516.549,80,1221
322.5,375.502,80,1222
797.5,276.5,80,2111
1022.556,237.408,80,2112
864.5,356.5,80,2121
992.5,353.5,80,2122
1054.151,255.716,80,2211
1058.5,309.5,80,2212
940.5,257.5,80,2221
850.5,276.5,80,2222
334.5,331.5,81,111
371.5,467.5,81,112
327.5,468.5,81,121
367.5,594.5,81,1221
331.5,384.5,81,1222
828.5,260.5,81,2111
1031.5,231.5,81,2112
852.5,336.5,81,2121
927.5,374.5,81,2122
1066.5,285.5,81,2211
1040.5,342.5,81,2212
967.5,258.5,81,2221
890.5,264.5,81,2222
324.5,342.5,82,111
370.5,470.5,82,112
330.5,480.5,82,121
369.5,589.5,82,1221
338.5,423.5,82,1222
825.5,311.5,82,2111
1036.5,226.5,82,2112
873.5,358.5,82,2121
930.5,347.5,82,2122
1070.5,301.5,82,2211
1023.5,362.5,82,2212
960.5,246.5,82,2221
873.5,271.5,82,2222
321.5,348.5,83,111
362.5,487.5,83,112
337.497,524.499,83,121
366.514,530.506,83,1221
334.5,420.5,83,1222
841.5,296.5,83,2111
1035.5,228.5,83,2112
860.5,361.5,83,2121
923.5,371.5,83,2122
1069.5,303.5,83,2211
1019.5,351.5,83,2212
971.5,237.5,83,2221
899.471,305.76,83,2222
327.5,347.5,84,111
365.5,469.5,84,112
337.45,533.526,84,121
353.674,527.419,84,1221
332.5,420.5,84,1222
824.5,311.5,84,2111
1024.5,193.5,84,2112
880.5,337.5,84,2121
906.5,370.5,84,2122
1062.5,299.5,84,2211
967.5,365.5,84,2212
983.5,225.5,84,2221
872.5,267.5,84,2222
329.5,369.5,85,111
366.5,472.5,85,112
338.5,538.5,85,1221
350.5,433.5,85,1222
853.5,315.5,85,2111
1017.454,191.423,85,2112
910.5,386.5,85,2121
970.5,372.5,85,2122
1067.5,301.5,85,2211
1011.5,346.5,85,2212
984.5,220.5,85,2221
863.5,254.5,85,2222
312.5,331.5,86,111
353.5,466.5,86,112
327.5,430.5,86,121
330.5,531.5,86,1221
347.5,394.5,86,1222
859.5,296.5,86,2111
1040.503,266.332,86,2112
940.5,387.5,86,2121
1002.5,362.5,86,2122
1055.5,297.5,86,2211
989.5,303.5,86,2212
994.5,216.5,86,2221
818.5,249.5,86,2222
322.5,303.5,87,111
342.534,464.483,87,112
328.485,442.478,87,121
325.383,473.583,87,1221
346.5,376.5,87,1222
843.5,284.5,87,2111
1049.601,301.211,87,2112
945.5,377.5,87,2121
938.5,320.5,87,2122
1031.5,328.5,87,2211
979.5,301.5,87,2212
1019.5,233.5,87,2221
795.5,243.5,87,2222
334.5,304.5,88,111
345.496,458.506,88,112
353.515,433.473,88,121
308.499,469.501,88,1221
332.5,369.5,88,1222
819.5,307.5,88,2111
1049.601,298.178,88,2112
952.5,371.5,88,2121
935.5,317.5,88,2122
1035.953,337.606,88,2211
990.5,340.5,88,2212
1032.5,243.5,88,2221
809.5,254.5,88,2222
335.5,319.5,89,111
362.499,468.501,89,112
384.503,445.497,89,121
338.5,422.5,89,1221
340.5,374.5,89,1222
846.5,344.5,89,2111
1058.7,304.244,89,2112
942.507,340.496,89,2121
908.493,329.491,89,2122
1011.501,339.501,89,2211
987.499,312.499,89,2212
1032.92,264.815,89,2221
814.5,278.5,89,2222
347.5,341.5,90,111
348.477,478.535,90,112
356.581,461.37,90,121
411.167,440.726,90,1221
330.5,386.5,90,1222
858.5,377.5,90,2111
1064.766,307.276,90,2112
922.218,331.54,90,2121
922.5,377.5,90,2122
1004.5,358.5,90,2211
951.5,323.5,90,2212
1036.5,294.5,90,2221
820.5,302.5,90,2222
357.57,362.463,91,111
331.495,475.505,91,112
355.495,457.506,91,121
370.527,438.47,91,1221
344.299,368.585,91,1222
837.499,356.502,91,2111
1084.48,299.694,91,2112
926.508,351.498,91,2121
894.492,355.502,91,2122
1021.585,359.397,91,2211
981.36,352.771,91,2212
1033.5,299.5,91,2221
843.501,320.498,91,2222
399.5,403.5,92,111
323.5,429.5,92,112
347.496,468.503,92,121
375.504,453.497,92,1221
357.5,371.5,92,1222
842.5,353.5,92,2111
1084.48,301.211,92,2112
886.5,346.5,92,2121
933.5,402.5,92,2122
1021.501,326.499,92,2211
1001.499,357.501,92,2212
1038.986,289.079,92,2221
824.5,290.5,92,2222
440.5,430.5,93,111
334.5,449.5,93,112
406.5,401.5,93,12211
369.5,478.5,93,12212
359.5,383.5,93,1222
859.5,336.5,93,2111
1045.5,290.5,93,2112
875.207,343.672,93,2121
944.5,400.5,93,2122
1023.515,333.512,93,2211
1001.536,368.457,93,2212
1025.338,296.661,93,2221
861.559,278.464,93,2222
464.5,437.5,94,1111
385.503,445.498,94,1112
357.497,462.502,94,112
374.5,404.5,94,12211
368.5,352.5,94,1222
922.5,359.5,94,2111
1089.5,312.5,94,2112
846.5,331.5,94,2121
930.5,405.5,94,2122
1031.5,319.5,94,2211
1014.5,375.5,94,2212
1026.5,274.5,94,2221
823.5,292.5,94,2222
438.5,436.5,95,1111
354.508,476.517,95,1112
348.471,454.435,95,112
389.5,398.5,95,12211
390.5,354.5,95,1222
921.5,373.5,95,2111
1079.5,327.5,95,2112
877.5,310.5,95,2121
957.5,410.5,95,2122
1021.504,322.472,95,2211
989.499,370.501,95,2212
1038.986,272.398,95,2221
822.5,308.5,95,2222
434.5,426.5,96,1111
343.5,469.5,96,112
386.5,391.5,96,12211
365.5,501.5,96,12212
421.5,351.5,96,1222
944.5,357.499,96,21111
899.5,363.5,96,21112
1089.5,326.5,96,2112
881.5,300.5,96,2121
944.5,400.501,96,2122
1013.501,352.501,96,2211
983.499,332.499,96,22121
984.393,380.067,96,22122
1020.5,284.5,96,2221
830.5,308.5,96,2222
438.5,416.5,97,1111
335.5,462.5,97,1121
360.531,497.471,97,1122
373.5,397.5,97,12211
346.381,509.61,97,12212
419.5,321.5,97,1222
904.5,393.5,97,21111
872.5,356.5,97,21112
1078.5,330.5,97,2112
883.5,298.5,97,2121
959.492,388.503,97,2122
983.503,338.498,97,22111
951.496,349.501,97,22112
972.261,349.738,97,22121
991.508,385.498,97,22122
1012.5,314.5,97,22211
1030.5,260.5,97,22212
827.5,299.5,97,2222
406.5,410.5,98,1111
341.5,455.5,98,1121
354.505,502.495,98,1122
380.5,363.5,98,12211
336.495,526.505,98,12212
440.5,320.5,98,1222
857.009,396.748,98,21111
925.251,336.089,98,21112
1047.516,326.51,98,2112
920.5,278.5,98,21211
867.625,243.585,98,21212
1000.5,368.497,98,21221
953.5,401.5,98,21222
990.494,324.503,98,22111
1004.107,401.298,98,22122
1021.491,316.486,98,22211
1029.5,224.5,98,22212
830.5,300.5,98,2222
399.5,399.5,99,1111
349.5,430.5,99,1121
346.502,500.501,99,1122
382.5,356.5,99,12211
335.344,569.626,99,12212
445.5,328.5,99,12221
466.5,390.5,99,12222
885.822,361.869,99,21111
886.499,320.501,99,21112
1072.5,329.5,99,2112
908.501,291.499,99,21211
773.5,262.5,99,21212
1028.5,380.5,99,21221
956.5,388.5,99,21222
975.5,347.5,99,22112
1032.5,289.5,99,22211
1026.5,213.5,99,22212
835.5,292.5,99,2222
400.5,390.5,100,1111
355.5,409.5,100,1121
346.501,508.501,100,1122
365.5,361.5,100,12211
354.5,643.5,100,12212
443.5,344.5,100,12221
480.5,411.5,100,12222
874.5,376.5,100,21111
909.5,336.5,100,21112
1104.194,326.991,100,2112
942.5,302.5,100,21211
790.5,245.5,100,21212
1009.5,380.5,100,21221
951.5,397.5,100,21222
1001.5,326.5,100,22111
1067.799,389.166,100,22122
1035.5,299.5,100,22211
1024.5,204.5,100,22212
850.5,280.5,100,2222
400.5,390.5,101,1111
355.5,409.5,101,1121
346.501,508.501,101,1122
365.5,361.5,101,12211
354.5,643.5,101,12212
443.5,344.5,101,12221
480.5,411.5,101,12222
874.5,376.5,101,21111
909.5,336.5,101,21112
1101.161,339.122,101,2112
942.5,302.5,101,21211
790.5,245.5,101,21212
1009.5,380.5,101,21221
951.5,397.5,101,21222
1001.5,326.5,101,22111
1069.315,386.133,101,22122
1035.5,299.5,101,22211
1024.5,204.5,101,22212
850.5,280.5,101,2222
532.5,490.5,102,1111
334.503,450.507,102,1112
364.5,398.5,102,1121
334.5,533.5,102,1122
329.497,418.493,102,12211
352.5,649.5,102,12212
413.5,382.5,102,12221
511.5,422.5,102,12222
863.5,408.5,102,21111
824.501,358.499,102,21112
1127.5,326.5,102,2112
898.5,261.5,102,21211
801.5,215.5,102,21212
1028.5,375.5,102,21221
1001.5,419.5,102,21222
979.5,285.5,102,22112
1036.5,233.5,102,22121
1081.5,417.5,102,22122
1015.5,325.5,102,22211
1000.5,207.5,102,22212
814.5,285.5,102,22221
787.499,368.501,102,22222
532.5,490.5,103,1111
334.503,450.507,103,1112
364.5,398.5,103,1121
334.501,531.501,103,1122
329.497,418.493,103,12211
352.5,649.5,103,12212
413.5,382.5,103,12221
511.5,422.5,103,12222
863.5,408.5,103,21111
824.501,358.499,103,21112
1127.5,326.5,103,2112
898.5,261.5,103,21211
801.5,215.5,103,21212
1028.5,375.5,103,21221
1001.5,419.5,103,21222
979.5,285.5,103,22112
1036.5,233.5,103,22121
1081.5,417.5,103,22122
1015.5,325.5,103,22211
1000.5,207.5,103,22212
814.5,285.5,103,22221
787.499,368.501,103,22222
503.5,511.501,104,1111
339.495,422.504,104,1112
367.501,408.499,104,1121
324.5,539.5,104,1122
336.5,647.5,104,12212
404.501,400.499,104,12221
536.5,427.5,104,12222
843.502,390.499,104,21111
806.498,396.501,104,21112
1248.259,358.836,104,21121
1228.545,333.057,104,21122
910.5,265.5,104,21211
800.5,220.5,104,21212
1107.5,371.5,104,21221
1025.5,414.5,104,21222
1012.487,323.487,104,22111
994.5,234.5,104,22112
1028.5,256.5,104,22121
1091.5,426.5,104,22122
1026.854,345.188,104,22211
1041.5,197.5,104,22212
815.5,289.5,104,22221
760.5,395.5,104,22222
468.5,530.5,105,1111
328.5,428.5,105,1112
363.497,397.496,105,1121
323.5,539.5,105,1122
371.503,429.505,105,12211
333.5,646.5,105,12212
395.501,378.499,105,12221
550.5,480.5,105,12222
825.501,402.499,105,21111
774.498,386.504,105,21112
1261.907,366.419,105,21121
1228.545,287.562,105,21122
918.5,254.5,105,21211
802.5,222.5,105,21212
1117.5,373.5,105,21221
1025.338,411.913,105,21222
999.5,331.5,105,22111
997.5,218.5,105,22112
1029.887,255.717,105,22121
1053.5,422.5,105,22122
1060.5,331.5,105,22211
1043.535,225.387,105,22212
827.5,273.5,105,22221
778.501,352.495,105,22222
443.5,546.5,106,1111
345.5,442.5,106,1112
371.5,403.5,106,1121
323.5,535.5,106,1122
399.5,450.5,106,12211
336.5,645.5,106,12212
449.079,380.067,106,12221
567.5,489.5,106,12222
804.502,408.501,106,21111
771.498,395.499,106,21112
1277.072,377.034,106,21121
1216.413,272.398,106,21122
916.5,252.5,106,21211
804.5,217.5,106,21212
1118.5,397.5,106,21221
996.5,330.5,106,22111
1011.5,217.5,106,22112
1025.5,264.5,106,22121
1055.5,416.5,106,22122
1074.5,329.5,106,22211
1079.5,252.5,106,22212
848.5,285.5,106,22221
803.933,317.892,106,22222
434.5,556.5,107,1111
358.503,452.499,107,1112
373.5,404.5,107,1121
323.5,528.5,107,1122
412.5,449.5,107,12211
351.5,659.5,107,12212
491.54,445.275,107,12221
559.5,504.5,107,12222
781.5,395.5,107,21111
793.5,355.5,107,21112
1272.522,383.1,107,21121
1213.38,260.266,107,21122
897.5,244.5,107,21211
803.5,225.5,107,21212
1131.49,389.166,107,21221
999.5,327.5,107,22111
973.778,248.134,107,22112
1019.5,260.5,107,22121
1082.5,414.5,107,22122
1085.5,339.5,107,22211
1095.5,265.5,107,22212
854.5,334.5,107,22221
824.5,275.5,107,22222
421.5,591.5,108,1111
347.5,457.5,108,1112
372.5,408.5,108,1121
326.5,548.5,108,1122
432.5,451.5,108,12211
374.5,662.5,108,12212
528.5,462.5,108,12221
551.5,513.5,108,12222
783.5,380.5,108,21112
1274.039,392.199,108,21121
1223.995,269.365,108,21122
858.5,260.5,108,21211
785.5,242.5,108,21212
1122.392,427.078,108,21221
999.5,329.5,108,22111
932.833,270.881,108,22112
1005.5,244.5,108,22121
1081.5,429.5,108,22122
1072.5,332.5,108,22211
1098.5,279.5,108,22212
849.5,335.5,108,22221
816.5,294.5,108,22222
404.5,618.5,109,1111
338.5,461.5,109,1112
375.5,407.5,109,1121
343.5,566.5,109,1122
443.5,449.5,109,12211
354.5,678.5,109,12212
556.5,454.5,109,12221
543.5,513.5,109,12222
763.5,408.5,109,21111
1292.236,384.616,109,21121
1231.577,255.716,109,21122
848.519,276.48,109,21211
792.5,228.5,109,21212
1123.908,443.759,109,21221
997.5,328.5,109,22111
905.5,274.5,109,22112
1001.5,245.5,109,22121
1078.5,435.5,109,22122
1080.5,319.5,109,22211
1117.842,314.859,109,22212
826.68,370.968,109,22221
791.499,318.502,109,22222
382.5,636.5,110,1111
341.5,465.5,110,1112
375.5,408.5,110,1121
368.5,575.5,110,1122
436.5,452.5,110,12211
344.5,691.5,110,12212
560.5,461.5,110,12221
550.5,515.5,110,12222
768.499,425.5,110,21111
797.5,450.5,110,21112
1296.786,360.353,110,21121
1254.325,270.881,110,21122
830.51,325.492,110,21211
777.5,240.5,110,21212
1099.645,463.473,110,21221
1057.184,405.847,110,21222
997.5,327.5,110,22111
894.5,272.5,110,22112
1005.5,255.5,110,22121
1074.5,435.5,110,22122
1088.5,330.5,110,22211
1102.678,305.76,110,22212
787.5,390.5,110,22221
792.499,304.499,110,22222
344.5,656.499,111,1111
355.058,505.934,111,1112
378.5,407.5,111,1121
378.5,588.5,111,1122
426.5,445.5,111,12211
349.5,696.501,111,12212
538.5,462.5,111,12221
555.5,518.5,111,12222
752.5,406.5,111,21111
797.507,455.512,111,21112
1314.983,354.287,111,21121
1267.973,261.782,111,21122
828.5,323.5,111,21211
799.5,226.5,111,21212
1071.5,478.5,111,21221
1050.5,379.5,111,21222
996.5,329.5,111,22111
882.5,255.5,111,22112
995.5,274.5,111,22121
1105.5,436.5,111,22122
1087.5,320.5,111,22211
1125.425,331.54,111,22212
788.464,427.517,111,22221
781.5,288.5,111,22222
316.5,673.5,112,1111
349.5,539.5,112,1112
379.5,404.5,112,1121
378.5,597.5,112,1122
418.5,454.5,112,12211
363.5,693.5,112,12212
508.5,457.5,112,12221
560.5,520.5,112,12222
731.498,423.498,112,21111
784.49,457.52,112,21112
1301.335,354.287,112,21121
1255.841,263.299,112,21122
849.5,292.5,112,21211
806.5,211.5,112,21212
1069.5,471.5,112,21221
1056.5,383.5,112,21222
896.435,239.035,112,22112
990.5,308.5,112,22121
1110.5,442.5,112,22122
1079.5,322.5,112,22211
1114.809,342.155,112,22212
802.496,414.454,112,22221
763.5,324.5,112,22222
314.5,666.5,113,1111
338.5,537.5,113,1112
378.5,403.5,113,1121
378.5,596.5,113,1122
415.5,458.5,113,12211
388.5,675.5,113,12212
497.5,442.5,113,12221
565.5,527.5,113,12222
729.492,432.492,113,21111
771.526,463.516,113,21112
1308.917,367.935,113,21121
1271.006,260.266,113,21122
779.454,290.517,113,21211
835.5,196.5,113,21212
1056.5,464.5,113,21221
1056.5,394.5,113,21222
1015.5,321.5,113,22111
853.492,286.508,113,22112
972.5,300.5,113,22121
1116.5,419.5,113,22122
1070.5,305.5,113,22212
803.501,446.499,113,22221
762.503,344.493,113,22222
334.5,547.5,114,1112
378.5,399.5,114,1121
386.5,629.5,114,1122
412.5,480.5,114,12211
445.5,653.5,114,12212
487.5,429.5,114,12221
573.5,527.5,114,12222
734.494,443.493,114,21111
786.492,489.494,114,21112
1305.885,363.386,114,21121
1261.907,269.365,114,21122
783.5,306.5,114,21211
833.5,176.5,114,21212
1051.5,469.5,114,21221
1048.5,410.5,114,21222
1001.5,320.5,114,22111
894.5,262.5,114,22112
982.5,282.5,114,22121
1112.5,413.5,114,22122
1030.5,352.5,114,22211
1082.5,319.5,114,22212
812.52,463.525,114,22221
755.5,378.5,114,22222
329.5,555.5,115,1112
379.5,404.5,115,1121
410.5,632.5,115,11221
345.959,618.153,115,11222
409.5,494.5,115,12211
467.5,657.5,115,12212
476.5,424.5,115,12221
571.5,531.5,115,12222
756.5,455.5,115,21111
789.461,509.474,115,21112
1313.467,374.001,115,21121
1277.072,266.332,115,21122
765.5,327.5,115,21211
824.5,186.5,115,21212
1047.5,461.5,115,21221
911.5,295.5,115,22112
1022.5,302.5,115,22121
1113.5,398.5,115,22122
1005.5,359.5,115,22211
1061.733,328.507,115,22212
824.5,474.5,115,22221
726.506,410.507,115,22222
323.5,572.5,116,1112
374.5,404.5,116,1121
470.5,636.5,116,11221
342.5,654.5,116,11222
406.5,526.5,116,12211
453.629,686.394,116,12212
478.5,420.5,116,12221
573.5,541.5,116,12222
764.501,446.5,116,21111
767.5,535.5,116,21112
1318.016,383.1,116,21121
1266.456,261.782,116,21122
751.5,340.5,116,21211
828.5,183.5,116,21212
1066.282,461.956,116,21221
1011.5,440.5,116,21222
998.497,329.508,116,22111
928.5,292.5,116,22112
1004.503,298.492,116,22121
1113.293,430.111,116,22122
1009.5,375.5,116,22211
1070.5,344.5,116,22212
809.5,496.5,116,22221
723.499,442.5,116,22222
316.5,590.5,117,1112
374.5,405.5,117,1121
474.5,623.5,117,11221
331.5,668.5,117,11222
400.5,546.5,117,12211
499.5,683.5,117,12212
473.5,414.5,117,12221
591.5,542.5,117,12222
758.502,442.501,117,21111
789.5,540.5,117,21112
1310.434,370.968,117,21121
1249.775,255.716,117,21122
799.5,320.5,117,212111
750.5,335.5,117,212112
830.5,184.5,117,21212
1088.5,464.5,117,21221
1002.5,413.5,117,21222
998.5,333.5,117,22111
923.5,275.5,117,22112
1004.921,302.05,117,22121
1112.5,402.5,117,22122
1007.14,360.353,117,22211
1074.5,337.5,117,22212
842.501,493.5,117,222211
801.499,494.5,117,222212
726.502,468.508,117,22222
305.5,586.5,118,1112
