Position X [µm],Position Y [µm],Time [h],Lineage ID
524.491,501.5,29,42
496.5,452.5,30,11
464.5,484.5,30,12
527.5,414.5,30,21
553.501,511.501,30,22
604.5,583.5,30,31
555.5,635.5,30,32
608.5,458.5,30,41
516.499,500.499,30,42
467.5,453.5,31,11
459.5,494.5,31,12
525.5,409.5,31,21
552.5,510.5,31,22
609.5,581.5,31,31
554.5,634.5,31,32
609.5,443.5,31,41
509.5,491.5,31,42
441.889,458.503,32,11
463.5,499.5,32,12
528.5,406.5,32,21
554.5,509.5,32,22
612.5,580.5,32,31
551.5,635.5,32,32
604.5,435.5,32,41
503.5,483.5,32,42
469.5,435.5,33,11
457.5,484.5,33,12
531.5,406.5,33,21
555.5,509.5,33,22
612.5,581.5,33,31
551.5,627.5,33,32
601.5,442.5,33,41
505.5,463.5,33,42
485.5,431.5,34,11
444.5,467.5,34,12
526.5,399.5,34,21
553.5,513.5,34,22
612.5,576.5,34,31
556.5,629.5,34,32
604.5,447.5,34,41
533.5,448.5,34,42
485.5,425.5,35,11
445.5,459.5,35,12
527.5,391.5,35,21
553.5,517.5,35,22
606.5,579.5,35,31
567.5,618.5,35,32
600.5,447.5,35,41
547.5,439.5,35,42
510.5,445.5,36,11
454.5,469.5,36,12
526.5,392.5,36,21
554.5,513.5,36,22
604.5,571.5,36,31
562.5,623.5,36,32
607.5,458.5,36,41
561.5,455.5,36,42
515.5,474.5,37,11
457.5,438.5,37,12
523.5,389.5,37,21
553.5,517.5,37,22
607.5,567.5,37,31
553.5,629.5,37,32
605.5,453.5,37,41
566.5,465.5,37,42
507.5,504.5,38,11
477.5,424.5,38,12
526.5,393.5,38,21
551.5,519.5,38,22
604.5,568.5,38,31
555.5,633.5,38,32
605.5,455.5,38,41
569.5,471.5,38,42
505.5,500.5,39,11
481.5,417.5,39,12
521.5,386.5,39,21
549.5,517.5,39,22
603.5,571.5,39,31
552.5,614.5,39,32
605.501,459.5,39,41
565.499,464.5,39,42
504.5,501.5,40,11
494.5,437.5,40,12
521.5,389.5,40,21
540.5,517.5,40,22
597.5,573.5,40,31
562.5,608.5,40,32
605.5,456.5,40,41
566.5,471.5,40,42
499.5,501.5,41,11
501.5,436.5,41,12
524.5,391.5,41,21
540.5,517.5,41,22
599.5,570.5,41,31
559.5,610.5,41,32
606.5,455.5,41,41
561.5,468.5,41,42
494.5,504.5,42,11
509.5,444.5,42,12
525.5,396.5,42,21
538.5,515.5,42,22
605.5,569.5,42,31
578.5,611.5,42,32
603.5,447.5,42,41
559.5,468.5,42,42
478.5,499.5,43,11
524.416,440.553,43,12
515.999,405.998,43,21
538.5,505.5,43,22
604.5,571.5,43,31
570.5,614.5,43,32
604.5,440.5,43,41
544.036,431.91,43,421
558.037,450.041,43,422
454.5,493.5,44,11
506.155,467.915,44,12
505.5,412.5,44,21
539.5,502.5,44,22
607.5,574.5,44,31
568.5,606.5,44,32
601.501,452.5,44,41
538.997,431.997,44,421
561.003,453.004,44,422
444.5,449.5,45,11
477.5,497.5,45,12
504.5,411.5,45,21
528.5,501.5,45,22
579.5,587.5,45,31
542.5,633.5,45,32
602.5,442.5,45,41
542.5,432.5,45,421
565.5,473.5,45,422
453.5,450.5,46,11
485.5,499.5,46,12
511.5,402.5,46,21
539.5,507.5,46,22
574.5,592.5,46,31
549.5,637.5,46,32
600.515,445.435,46,411
597.496,468.561,46,412
542.5,434.5,46,421
567.488,473.504,46,422
450.5,457.5,47,11
488.5,500.5,47,12
510.5,417.5,47,21
539.5,504.5,47,22
578.5,610.5,47,31
541.5,638.5,47,32
605.5,439.499,47,411
617.501,477.5,47,412
547.5,437.5,47,421
574.5,482.5,47,422
450.5,453.5,48,11
476.5,498.5,48,12
518.5,403.5,48,21
535.5,502.5,48,22
568.666,616.414,48,31
551.984,622.949,48,321
537.337,632.625,48,322
605,436,48,411
616.501,478.5,48,412
547.5,437.5,48,421
575.999,477,48,422
460.5,453.5,49,11
472.5,495.5,49,12
523.499,410.499,49,21
525.499,489.5,49,22
558.61,622.521,49,31
537.916,619.955,49,321
527.481,643.527,49,322
601.5,408.5,49,411
612.5,462.5,49,412
539.501,443.501,49,421
567.501,486.5,49,422
458.5,446.5,50,11
482.5,502.5,50,12
525.5,405.5,50,21
534.498,492.501,50,22
556.577,617.294,50,31
550.951,631.168,50,321
534.476,649.525,50,322
609.5,390.5,50,411
607.5,438.5,50,412
540.5,446.5,50,421
568.502,481.499,50,422
461.5,426.499,51,111
439.497,456.498,51,112
458.502,482.503,51,121
490.5,506.5,51,122
506.5,427.5,51,21
526.499,465.5,51,22
578.513,599.486,51,31
561.151,619.834,51,321
551.319,630.698,51,322
620.5,388.5,51,411
618.5,442.5,51,412
548.501,435.5,51,421
566.501,475.5,51,422
454.502,427.497,52,111
439.497,456.501,52,112
447.483,492.489,52,121
472.015,504.011,52,122
497.5,434.5,52,21
521.5,479.5,52,22
604.429,596.634,52,31
567.122,611.843,52,321
557.358,625.68,52,322
635.5,394.5,52,411
625.5,448.5,52,412
546.5,428.5,52,421
571.5,466.5,52,422
464.533,456.504,53,111
437.97,454.997,53,112
400.5,498.5,53,121
455.5,497.5,53,122
494.501,437.499,53,21
533.5,477.5,53,22
566.009,594.933,53,311
587.543,625.523,53,312
564.031,617.977,53,321
548.407,630.583,53,322
646.5,399.5,53,411
624.501,468.5,53,412
545.5,423.5,53,421
585.499,458.5,53,422
461.51,460.5,54,111
432.49,452.494,54,112
387.5,515.5,54,121
455.496,490.51,54,122
482.505,439.495,54,21
545.5,471.5,54,22
573.5,594.497,54,311
577.125,632.043,54,312
558.374,627.455,54,321
528.486,625.498,54,322
649.5,397.5,54,411
628.5,462.5,54,412
544.5,421.5,54,421
589.5,440.5,54,422
455.63,468.377,55,111
425.421,469.445,55,112
397.5,504.5,55,121
442.956,482.159,55,122
504.5,457.5,55,21
550.5,478.5,55,22
582.5,581.5,55,311
566.043,621.989,55,312
541.62,625.532,55,321
523.843,623.981,55,322
650.5,398.5,55,411
630.5,468.5,55,412
544.499,422.5,55,421
586.501,421.5,55,422
446.513,475.52,56,111
395.476,472.479,56,112
415.521,487.524,56,121
433.485,452.481,56,122
475.506,463.496,56,21
551.5,474.5,56,22
592.5,571.5,56,311
557.086,608.924,56,312
547.43,626.609,56,321
532.471,599.479,56,322
655.5,409.5,56,411
627.5,467.5,56,412
547.5,423.5,56,421
601.5,418.5,56,422
442.502,456.508,57,111
380.5,468.5,57,112
424.999,486.001,57,121
427.486,434.484,57,122
471.513,462.506,57,21
522.5,462.5,57,22
611.5,568.5,57,311
555.625,618.311,57,312
547.899,633.174,57,321
524.49,611.494,57,322
662.5,409.5,57,411
635.5,482.5,57,412
548.5,422.5,57,421
614.5,417.5,57,422
447.52,463.498,58,111
381.5,469.5,58,112
429.984,482.017,58,121
446.499,434.482,58,122
486.501,460.5,58,21
543.49,451.516,58,221
576.501,469.501,58,222
612.5,570.5,58,311
581.502,608.499,58,312
552.526,627.531,58,321
537.473,608.47,58,322
663.5,407.5,58,411
650.5,493.5,58,412
551.509,424.483,58,421
618.5,425.5,58,422
444.95,470.145,59,111
387.5,469.5,59,112
427.487,490.514,59,121
434.97,435.967,59,122
489.5,433.5,59,211
450.609,453.364,59,212
543.496,456.507,59,221
583.5,470.5,59,222
616.5,571.5,59,311
582.502,611.498,59,312
552.521,627.526,59,321
536.477,608.476,59,322
656.5,404.5,59,411
651.5,495.5,59,412
550.503,425.493,59,421
623.5,438.5,59,422
452.56,473.472,60,111
390.5,467.5,60,112
435.88,482.078,60,121
444.5,431.499,60,122
492.5,426.5,60,211
470.066,461.948,60,212
545.486,456.5,60,221
575.512,461.504,60,222
608.502,567.498,60,311
590.498,595.502,60,312
554.559,616.54,60,321
533.949,606.967,60,322
651.5,399.5,60,411
645.5,496.5,60,412
552.502,423.496,60,421
628.5,440.5,60,422
440.015,455.925,61,111
389.5,464.5,61,112
437.482,477.592,61,121
441.501,423.492,61,122
496.5,432.499,61,211
505.5,471.501,61,212
553.482,468.501,61,221
582.518,468.5,61,222
604.5,557.5,61,311
590.5,594.5,61,312
563.508,633.508,61,321
540.492,616.492,61,322
657.5,404.5,61,411
643.5,507.5,61,412
550.5,426.499,61,421
628.5,444.5,61,422
436.005,465.839,62,111
389.5,467.5,62,112
435.496,480.667,62,121
446.503,434.496,62,122
493.5,439.5,62,211
510.5,476.5,62,212
559.485,459.497,62,221
586.519,466.509,62,222
597.5,574.5,62,311
557.397,635.605,62,312
571.096,621.921,62,321
556.491,597.488,62,322
666.5,402.5,62,411
627.5,518.5,62,412
548.496,430.493,62,421
635.5,450.5,62,422
434.993,462.842,63,111
390.5,466.5,63,112
435.506,480.669,63,121
456.501,434.499,63,122
500.5,441.5,63,211
522.5,472.5,63,212
555.498,500.502,63,221
583.502,481.499,63,222
593.501,581.499,63,311
547.292,639.629,63,312
561.169,631.919,63,321
568.518,607.467,63,322
673.5,396.5,63,411
621.5,525.5,63,412
541.5,425.5,63,421
639.5,451.5,63,422
434.548,476.448,64,111
392.499,469.499,64,112
420.453,493.553,64,121
456.5,436.5,64,122
517.499,457.499,64,211
550.5,471.499,64,212
557.501,507.502,64,221
588.501,483.5,64,222
592.5,570.5,64,311
541.375,633.534,64,312
561.071,630.037,64,321
573.556,612.434,64,322
679.5,391.5,64,411
617.5,528.5,64,412
547.5,427.5,64,421
644.5,450.5,64,422
432.029,462.912,65,111
391.499,467.5,65,112
427.466,483.6,65,121
447.501,428.499,65,122
522.499,460.499,65,211
550.018,481.929,65,212
545.979,504.072,65,221
584.505,481.5,65,222
591.5,572.5,65,311
520.978,630.005,65,312
548.461,626.52,65,321
571.055,620.978,65,322
681.5,390.5,65,411
618.5,529.5,65,412
541.5,423.5,65,421
637.5,445.5,65,422
433.035,464.935,66,111
389.499,468.5,66,112
425.457,485.577,66,121
449.501,434.498,66,122
521.494,469.497,66,211
553.989,475.995,66,212
543.997,506.006,66,221
582.522,476.501,66,222
599.5,590.5,66,311
521.499,641.501,66,312
561.101,634.123,66,321
550.383,619.357,66,322
676.5,400.5,66,411
618.5,531.5,66,412
542.5,424.5,66,421
619.5,424.5,66,422
432.542,476.449,67,111
390.499,469.5,67,112
420.459,495.552,67,121
448.5,432.5,67,122
516.5,466.5,67,211
556.214,489.216,67,212
560.772,498.805,67,221
572.515,467.483,67,222
592.5,588.5,67,311
508.5,643.5,67,312
557.123,640.192,67,321
549.373,628.296,67,322
675.5,401.5,67,411
616.5,542.5,67,412
541.5,429.5,67,421
630.5,421.5,67,4221
645.5,493.5,67,4222
430.51,467.498,68,111
390.992,464.993,68,112
409.5,486.517,68,121
430.5,433.495,68,122
507.5,471.5,68,211
558.445,478.588,68,212
550.971,500.055,68,221
566.077,461.866,68,222
573.5,577.5,68,311
504.5,644.5,68,312
555.781,622.299,68,322
679.5,405.5,68,411
614.5,561.5,68,412
531.5,438.5,68,421
630.5,398.5,68,4221
658.5,475.5,68,4222
438.504,470.497,69,111
389.497,473.497,69,112
415.5,491.506,69,121
423.499,435.499,69,122
507.498,469.5,69,211
545.887,471.95,69,212
546.503,487.689,69,221
555.61,456.354,69,222
573.499,560.5,69,311
528.5,652.5,69,312
558.5,628.5,69,321
498.5,610.5,69,322
666.5,402.5,69,411
613.501,569.5,69,412
526.499,434.499,69,421
606.5,405.5,69,4221
662.5,460.5,69,4222
438.027,469.994,70,111
390.993,469.995,70,112
417.478,483.532,70,121
436.498,440.483,70,122
491.5,464.5,70,211
537.369,485.505,70,212
551.126,484.009,70,221
551.499,456.473,70,222
559.5,570.5,70,311
506.5,656.5,70,312
552.5,631.5,70,321
504.5,606.5,70,322
647.5,406.5,70,411
613.5,556.5,70,412
522.499,436.499,70,421
583.506,449.497,70,4221
663.5,452.5,70,4222
448.5,483.501,71,121
448.499,444.498,71,122
488.485,449.486,71,211
509.516,465.514,71,212
556.958,487.186,71,221
555.972,451.908,71,222
580.5,577.5,71,311
501.5,660.5,71,312
554.5,630.5,71,321
507.5,606.5,71,322
653.5,403.5,71,411
612.5,527.5,71,412
532.499,426.499,71,421
560.575,472.413,71,4221
671.5,455.5,71,4222
489.5,493.5,72,121
449.5,456.5,72,122
503.497,455.497,72,211
534.5,467.501,72,212
567.499,476.513,72,221
572.481,446.541,72,222
578.5,573.5,72,311
492.5,653.5,72,312
547.5,638.5,72,321
506.5,608.5,72,322
647.5,410.5,72,411
613.5,520.5,72,412
533.5,421.5,72,421
578.524,423.448,72,4221
675.5,456.5,72,4222
560.506,480.518,73,121
453.498,460.499,73,122
489.498,467.497,73,211
515.504,484.504,73,212
555.984,452.007,73,222
572.5,567.5,73,311
476.5,655.5,73,312
547.508,640.493,73,3211
523.492,656.507,73,3212
519.5,609.5,73,322
647.5,408.5,73,411
613.5,506.5,73,412
516.927,419.924,73,4211
530.581,434.587,73,4212
567.518,428.476,73,4221
672.5,460.5,73,4222
583.003,471.999,74,121
453.499,464.5,74,122
493.503,463.503,74,211
540.99,487.005,74,212
550.007,450.005,74,222
576.5,560.5,74,311
460.5,656.5,74,312
547.02,638.013,74,3211
524.499,666.502,74,3212
523.477,626.482,74,322
644.5,409.5,74,411
612.5,502.5,74,412
478.497,434.497,74,4211
518.804,435.121,74,4212
531.706,427.359,74,4221
672.5,449.5,74,4222
555.498,472.497,75,121
435.997,435,75,1221
454.497,478.502,75,1222
512.5,505.5,75,211
563.502,506.503,75,212
484.011,463.01,75,222
584.5,548.5,75,311
474.509,652.498,75,3121
443.49,655.502,75,3122
537.509,635.501,75,3211
518.5,676.5,75,3212
505.492,634.498,75,322
646.5,404.5,75,411
624.5,500.5,75,412
472.492,437.486,75,4211
530.476,436.681,75,4212
533.032,421.826,75,4221
670.5,443.5,75,4222
478.5,501.5,76,121
412.5,423.5,76,1221
423.5,496.5,76,1222
468.477,461.509,76,211
536.5,502.5,76,212
496.02,456.994,76,222
592.5,540.5,76,311
496.498,650.499,76,3121
462.5,628.5,76,3122
541.611,641.347,76,3211
532.91,657.14,76,3212
530.997,610.995,76,322
650.5,380.5,76,4111
632.5,414.5,76,4112
618.5,489.5,76,412
468.5,423.498,76,4211
531.319,437.524,76,4212
546.174,434.968,76,4221
671.5,444.5,76,4222
469.504,439.509,77,121
414.5,407.5,77,1221
428.5,500.5,77,1222
459.492,410.494,77,211
508.5,489.5,77,212
505.965,429.027,77,222
590.5,543.5,77,311
512.5,655.5,77,3121
465.5,614.5,77,3122
539.295,627.35,77,3211
552.186,636.136,77,3212
602.5,592.5,77,3221
520.498,601.497,77,3222
664.5,371.5,77,4111
614.5,408.5,77,4112
620.5,491.5,77,412
493.995,402.988,77,4211
529.949,422.841,77,4212
538.611,438.66,77,4221
674.5,444.5,77,4222
462.5,450.5,78,121
454.629,403.348,78,1221
463.5,497.5,78,1222
445.866,413.155,78,211
524.5,499.5,78,212
588.5,536.5,78,311
499.5,654.5,78,3121
470.5,606.5,78,3122
552.364,633.489,78,3211
572.093,635.109,78,3212
623.5,570.5,78,3221
576.539,614.396,78,3222
687.5,371.5,78,4111
608.5,406.5,78,4112
637.5,486.5,78,412
503.5,416.5,78,4211
531.5,443.5,78,4221
672.5,444.5,78,4222
478.476,444.631,79,1211
495.516,471.496,79,1212
477,383.999,79,1221
467.486,479.509,79,1222
480.522,425.365,79,211
531.5,487.5,79,212
592.5,535.5,79,311
501.486,657.51,79,3121
477.5,606.5,79,3122
526.499,645.502,79,3211
549.515,631.487,79,3212
656.985,523.817,79,3221
594.5,597.5,79,3222
717.5,363.5,79,4111
625.5,400.5,79,4112
634.5,489.5,79,412
564.5,396.5,79,4211
525.333,431.586,79,4212
530.467,425.577,79,4221
677.5,438.5,79,4222
450.483,426.304,80,1211
480.5,472.5,80,1212
499.5,374.499,80,1221
450.012,415.145,80,211
542.5,482.5,80,212
594.5,540.5,80,311
480.5,644.5,80,3121
499.5,593.5,80,3122
538.495,657.505,80,3211
556.505,633.495,80,3212
641.5,508.5,80,3221
595.5,588.5,80,3222
722.5,356.5,80,4111
630.5,401.5,80,4112
598.5,459.5,80,412
578.5,410.5,80,4211
519.624,423.6,80,4212
503.894,412.917,80,4221
679.5,442.5,80,4222
436.348,430.629,81,1211
487.5,457.5,81,1212
506,384,81,1221
452.5,492.5,81,1222
446.155,421.866,81,211
519.5,482.5,81,212
604.5,550.5,81,311
476.5,627.5,81,3121
521.5,600.5,81,3122
528.5,666.5,81,3211
558.5,633.5,81,3212
638.5,524.5,81,3221
561.5,572.5,81,3222
721.5,355.5,81,4111
626.5,394.5,81,4112
631.5,437.5,81,4121
582.5,483.5,81,4122
579.501,428.5,81,4211
538.499,423.5,81,4212
674.5,448.5,81,4222
447.314,416.482,82,1211
484.5,451.5,82,1212
500.5,388.5,82,1221
430.5,483.5,82,1222
463.176,418.022,82,211
514.5,483.5,82,212
618.5,539.5,82,311
500.5,605.5,82,3121
543.5,591.5,82,3122
536.924,653.073,82,3211
551.59,639.413,82,3212
612.5,589.5,82,3221
560.496,555.494,82,3222
717.5,351.5,82,4111
605.5,397.5,82,4112
637.5,422.5,82,4121
582.499,497.501,82,4122
564.5,430.5,82,4211
599.501,464.499,82,4212
526.5,416.5,82,4221
679.5,451.5,82,4222
438.486,402.487,83,1211
480.503,443.503,83,1212
492.5,391.5,83,1221
425.5,477.5,83,1222
459.008,420.008,83,211
513.5,475.5,83,212
622.5,556.5,83,311
535.499,611.499,83,3121
522.5,572.5,83,3122
516.5,662.5,83,3211
561.502,632.502,83,3212
593.5,600.5,83,3221
571.5,534.5,83,3222
719.5,352.5,83,4111
594.5,396.5,83,4112
635.5,417.5,83,4121
569.5,488.5,83,4122
565.496,434.493,83,4211
635.5,487.5,83,4212
530.499,418.5,83,4221
679.5,450.5,83,4222
457.525,407.514,84,1211
483.501,429.501,84,1212
484.501,382.499,84,1221
423.5,467.5,84,1222
523.5,465.5,84,212
624.5,545.502,84,311
565.502,607.497,84,3121
525.5,574.5,84,3122
502.5,655.5,84,3211
553.498,638.503,84,3212
615.5,603.5,84,3221
586.499,537.5,84,3222
717.5,352.5,84,4111
574.5,396.499,84,4112
633.5,413.5,84,4121
584.5,486.5,84,4122
572.501,437.502,84,4211
639.501,512.499,84,4212
541.499,420.499,84,4221
679.5,451.5,84,4222
442.5,408.5,85,1211
491.5,422.5,85,1212
481.5,382.5,85,1221
422.5,464.5,85,1222
526.5,461.5,85,212
618.041,542.874,85,311
573,593,85,3121
535.5,574.5,85,3122
528.499,661.5,85,3211
556.5,637.5,85,3212
612.435,560.653,85,3221
584.5,518.5,85,3222
717.5,350.5,85,4111
563.501,398.498,85,4112
637.5,407.5,85,4121
589.498,463.5,85,4122
625.342,463.696,85,4211
643.515,531.49,85,4212
546.499,428.501,85,4221
687.5,450.5,85,4222
432.498,403.501,86,1211
491.5,423.5,86,1212
467.501,393.499,86,1221
421.5,458.5,86,1222
543.458,444.619,86,212
619.501,513.499,86,3111
602.996,546,86,3112
561.5,578.5,86,3121
540.5,532.5,86,3122
548.383,640.622,86,3211
561.099,626.896,86,3212
614.501,579.502,86,3221
589.998,496.999,86,3222
716.5,349.5,86,4111
555.5,386.499,86,4112
633.5,405.5,86,4121
590.5,440.5,86,4122
664.5,499.5,86,4211
640.003,539.001,86,4212
548.034,424.895,86,4221
687.5,448.5,86,4222
442.495,411.507,87,1211
494.5,429.5,87,1212
454.505,383.493,87,1221
420.5,460.5,87,1222
548.5,458.501,87,212
636.504,520.502,87,3111
598.498,543.5,87,3112
549.5,564.5,87,3121
578.495,496.497,87,3122
549.455,644.542,87,3211
567.038,629.965,87,3212
606.501,579.502,87,3221
608,508.997,87,3222
719.5,349.5,87,4111
542.5,380.499,87,4112
630.5,398.5,87,4121
586.502,429.501,87,4122
674.5,474.5,87,4211
658.002,544.002,87,4212
552.499,419.498,87,4221
687.5,431.5,87,4222
452.499,425.503,88,1211
491.5,433.499,88,1212
452.5,389.497,88,1221
418.5,450.5,88,1222
504.501,466.502,88,212
651.009,501.991,88,3111
595.501,536.496,88,3112
541.5,529.5,88,3121
556.5,472.502,88,3122
545.424,650.592,88,3211
557.064,633.922,88,3212
590.498,570.504,88,3221
627.477,513.516,88,3222
720.5,347.5,88,4111
540.5,382.5,88,4112
628.491,398.494,88,4121
587.505,431.499,88,4122
665.507,476.492,88,4211
674.504,522.504,88,4212
553.495,434.499,88,4221
655.509,410.506,88,42221
697.5,424.5,88,42222
445.501,420.501,89,1211
479.959,431.947,89,1212
440.499,385.497,89,1221
417.499,441.501,89,1222
491.548,450.561,89,2121
448.144,479.517,89,2122
623.649,498.529,89,3111
583.568,560.481,89,3112
546.5,502.5,89,3121
516.503,469.503,89,3122
533.5,683.5,89,3211
558.5,640.5,89,3212
570.91,557.99,89,3221
604.864,495.974,89,3222
720.5,345.5,89,4111
536.5,380.5,89,4112
626.5,401.5,89,4121
577.501,428.499,89,4122
683.5,476.5,89,4211
665.5,542.5,89,4212
545.499,445.5,89,4221
674.5,394.5,89,42221
712.5,431.5,89,42222
490.73,435.368,90,1211
501.971,437.874,90,1212
443.5,389.5,90,1221
429.5,441.5,90,1222
498.842,466.966,90,2121
460.5,508.5,90,2122
642.504,505.506,90,3111
607.126,559.938,90,3112
556.5,509.5,90,3121
511.709,473.603,90,3122
526.5,693.5,90,3211
556.5,643.5,90,3212
589.357,566.573,90,3221
629.496,477.494,90,3222
718.5,355.5,90,4111
530.5,385.5,90,4112
624.5,404.5,90,4121
587.5,435.5,90,4122
690.484,469.486,90,4211
668.464,552.578,90,4212
557.5,458.5,90,4221
682.5,398.5,90,42221
711.516,485.514,90,42222
490.411,436.66,91,1211
497.072,419.853,91,1212
450.5,391.5,91,1221
430.5,445.5,91,1222
522.578,465.682,91,2121
463.5,504.5,91,2122
649.504,501.504,91,3111
577.475,573.517,91,3112
551.5,521.5,91,3121
515.92,453.824,91,3122
527.5,695.5,91,3211
554.5,642.5,91,3212
629.523,563.5,91,3221
628.496,479.496,91,3222
719.5,359.5,91,4111
527.5,381.5,91,4112
630.5,404.5,91,4121
570.003,418.912,91,4122
665.499,433.501,91,42111
691.49,471.49,91,42112
665.5,537.5,91,4212
569.496,440.596,91,4221
676.501,396.499,91,42221
710.51,491.51,91,42222
488.943,466.077,92,1211
509.501,411.499,92,1212
452.5,387.5,92,1221
431.5,456.5,92,1222
541.497,489.482,92,2121
490.5,512.5,92,2122
662.093,498.862,92,3111
583.5,573.5,92,3112
543.503,518.518,92,3121
499.568,448.411,92,3122
528.5,700.5,92,3211
549.5,645.5,92,3212
623.5,556.5,92,3221
631.499,478.499,92,3222
719.5,362.5,92,4111
536.5,375.5,92,4112
619.5,412.5,92,4121
568.971,417.911,92,4122
657,433,92,42111
687.493,463.493,92,42112
653.392,514.658,92,4212
573.535,438.6,92,4221
670.5,384.5,92,42221
708.006,484.006,92,42222
513.498,474.498,93,1211
545.499,422.499,93,1212
465.5,400.5,93,1221
440.5,464.5,93,1222
536.884,496.863,93,2121
502.5,538.5,93,2122
670.493,484.508,93,3111
575.5,576.5,93,3112
547.638,510.661,93,3121
505.499,431.5,93,3122
529.5,707.5,93,3211
547.5,648.5,93,3212
613.5,558.5,93,3221
629.5,469.5,93,32221
589.48,480.572,93,32222
722.5,363.5,93,4111
531.5,377.5,93,4112
615.5,405.5,93,4121
579.992,432.912,93,4122
655.499,420.502,93,42111
686.507,460.492,93,42112
643.5,524.5,93,4212
582.479,445.565,93,4221
673.501,391.498,93,42221
711.5,494.5,93,42222
477.495,473.502,94,1211
547.504,426.501,94,1212
464.5,406.5,94,1221
430.5,458.5,94,1222
510.475,467.44,94,2121
497.5,528.5,94,2122
679.497,497.499,94,3111
574.5,575.5,94,3112
537.542,501.534,94,3121
513.496,420.498,94,3122
529.5,708.5,94,3211
545.5,638.5,94,3212
588.5,534.5,94,3221
642.5,473.5,94,32221
726.5,361.5,94,4111
529.5,377.5,94,4112
612.5,396.5,94,4121
584.504,446.497,94,4122
660.498,415.502,94,42111
695.5,461.5,94,42112
646.5,536.5,94,4212
560.497,466.503,94,4221
