Position X [µm],Position Y [µm],Time [h],Lineage ID
226.788,253.296,42,
330.533,28.497,42,11
243.593,22.057,42,12
169.533,18.193,42,21
195.293,20.125,42,22
235.221,85.813,42,31
232.001,108.997,42,321
223.317,100.423,42,322
159.873,89.033,42,41
159.229,70.357,42,42
287.385,74.221,42,5
334.397,28.497,43,11
242.949,21.413,43,12
163.737,17.549,43,21
187.565,20.125,43,22
236.509,86.457,43,31
231.357,105.133,43,321
213.325,99.981,43,322
152.789,92.253,43,41
155.365,73.577,43,42
289.317,73.577,43,5
335.041,29.785,44,11
154.721,16.261,44,21
186.921,19.481,44,22
235.221,87.101,44,31
232.001,107.709,44,321
208.817,99.337,44,322
149.569,86.457,44,41
165.025,72.933,44,42
332.465,29.141,45,11
147.637,17.549,45,21
181.125,19.481,45,22
232.001,89.033,45,31
239.729,112.217,45,321
210.749,99.981,45,322
150.213,79.373,45,41
164.381,83.881,45,42
334.397,30.429,46,11
146.349,16.905,46,21
184.989,20.125,46,22
232.001,80.017,46,311
213.325,101.269,46,312
233.933,108.997,46,321
202.377,107.065,46,322
152.145,79.373,46,41
166.313,74.221,46,421
166.313,85.813,46,422
333.753,31.073,47,11
145.705,16.905,47,21
190.141,19.481,47,22
237.797,80.017,47,311
213.121,115.514,47,312
236.509,109.641,47,321
204.953,98.693,47,322
151.823,77.119,47,411
152.789,89.677,47,412
166.957,69.713,47,421
168.245,81.949,47,422
334.397,31.717,48,11
145.061,16.905,48,21
202.925,19.669,48,22
241.017,89.033,48,311
228.781,107.065,48,312
242.305,112.861,48,321
203.021,99.337,48,322
151.501,77.441,48,411
151.501,88.389,48,412
167.601,68.425,48,421
169.533,81.949,48,422
331.821,31.717,49,11
143.773,16.905,49,21
214.613,20.125,49,22
240.373,85.813,49,311
234.577,101.913,49,312
244.237,119.945,49,321
207.529,107.065,49,322
158.584,78.086,49,411
145.705,78.729,49,412
166.314,73.576,49,421
172.109,83.881,49,422
333.753,31.717,50,11
145.383,18.193,50,21
215.901,20.769,50,22
235.865,81.949,50,311
231.357,109.641,50,312
244.526,99.2,50,321
207.529,114.793,50,322
155.367,80.019,50,411
148.923,75.507,50,412
172.753,81.305,50,421
179.837,90.321,50,422
329.245,30.429,51,11
146.993,16.905,51,21
223.629,22.057,51,22
239.085,77.441,51,311
230.713,99.981,51,312
233.933,114.793,51,321
212.681,118.657,51,322
157.297,83.881,51,411
150.857,72.289,51,412
192.073,89.677,51,421
202.377,107.065,51,422
327.313,30.429,52,11
146.349,17.549,52,21
226.205,22.057,52,22
239.729,73.577,52,311
236.831,96.761,52,312
235.865,116.725,52,321
215.257,119.945,52,322
156.009,85.169,52,411
154.077,72.933,52,412
199.801,98.693,52,421
198.513,112.217,52,422
331.821,31.073,53,11
148.925,16.905,53,21
228.459,22.379,53,22
246.157,65.756,53,311
237.797,83.237,53,312
248.745,116.081,53,321
233.289,111.573,53,322
146.993,79.373,53,411
156.009,74.221,53,412
201.089,104.489,53,421
210.749,120.589,53,422
326.669,29.785,54,11
148.281,16.905,54,21
228.781,22.057,54,22
235.221,67.781,54,311
242.949,79.373,54,312
253.978,121.716,54,321
245.525,111.573,54,322
147.637,80.661,54,411
153.433,68.425,54,412
