Position X [µm],Position Y [µm],Time [h],Lineage ID
190.141,178.549,70,1112
167.279,202.699,70,1121
178.227,212.037,70,1122
146.671,133.469,70,1211
148.281,150.857,70,1212
193.361,158.585,70,1221
176.939,171.143,70,1222
183.057,133.469,71,1111
193.361,176.295,71,1112
167.601,202.699,71,1121
179.193,217.189,71,1122
146.027,145.383,71,1211
158.585,159.551,71,1212
187.887,153.111,71,1221
180.803,173.075,71,1222
171.465,141.519,72,1111
193.683,165.669,72,1112
167.923,203.665,72,1121
180.159,215.901,72,1122
148.281,151.179,72,1211
161.805,171.143,72,1212
186.921,141.197,72,1221
181.769,169.211,72,1222
166.313,162.771,73,1111
191.429,155.043,73,1112
166.957,206.563,73,1121
179.515,216.223,73,1122
150.857,151.501,73,1211
172.431,173.397,73,1212
183.379,136.689,73,1221
189.819,175.329,73,1222
157.619,173.397,74,1111
190.463,155.043,74,1112
174.363,208.817,74,1121
181.769,220.087,74,1122
157.297,149.247,74,1211
178.871,173.075,74,1212
185.311,135.723,74,1221
194.005,180.803,74,1222
157.297,164.059,75,1111
195.615,158.907,75,1112
180.803,209.461,75,1121
176.617,222.341,75,1122
147.315,142.807,75,1211
173.397,167.601,75,1212
188.531,136.367,75,1221
190.463,180.159,75,1222
163.415,161.483,76,1111
198.513,164.059,76,1112
179.193,213.647,76,1121
169.211,222.019,76,1122
146.671,140.231,76,1211
175.329,172.109,76,1212
190.141,137.977,76,1221
186.599,178.871,76,1222
156.975,173.075,77,1111
196.903,169.533,77,1112
174.363,212.037,77,1121
168.889,219.765,77,1122
146.993,137.011,77,1211
171.465,160.839,77,1212
192.395,142.807,77,1221
182.091,175.651,77,1222
164.381,174.685,78,1111
199.157,156.975,78,1112
183.379,206.885,78,1121
177.905,218.477,78,1122
146.671,134.435,78,1211
161.161,157.941,78,1212
187.565,138.299,78,1221
189.819,177.261,78,1222
166.313,170.499,79,1111
198.835,155.687,79,1112
189.819,206.563,79,1121
176.295,214.291,79,1122
144.739,132.503,79,1211
155.043,161.161,79,1212
185.633,134.757,79,1221
192.395,177.583,79,1222
173.397,165.025,80,1111
198.835,150.535,80,1112
189.175,212.037,80,1121
183.379,212.359,80,1122
148.603,134.435,80,1211
156.009,164.381,80,1212
184.989,129.283,80,1221
193.039,177.583,80,1222
174.363,173.075,81,1111
199.157,147.959,81,1112
187.243,216.223,81,1121
171.787,214.291,81,1122
149.891,139.909,81,1211
156.009,168.245,81,1212
183.701,127.351,81,1221
194.971,176.617,81,1222
175.651,174.363,82,1111
197.225,145.383,82,1112
191.429,212.037,82,1121
179.193,221.375,82,1122
148.281,141.841,82,1211
151.823,170.499,82,1212
181.125,126.707,82,1221
198.513,174.041,82,1222
174.041,173.397,83,1111
193.683,134.435,83,1112
187.243,208.173,83,1121
185.955,216.867,83,1122
147.637,142.807,83,1211
152.145,163.093,83,1212
170.821,125.741,83,1221
197.225,172.431,83,1222
167.923,171.787,84,1111
191.429,129.927,84,1112
185.633,209.139,84,1121
197.225,199.157,84,1122
145.061,149.569,84,1211
153.433,131.215,84,1212
163.737,121.555,84,1221
196.259,173.719,84,1222
172.109,163.093,85,1111
188.853,126.707,85,1112
182.413,209.783,85,1121
194.971,195.937,85,1122
151.179,153.755,85,1211
155.043,137.011,85,1212
163.415,119.301,85,1221
191.107,165.991,85,1222
181.447,169.211,86,1111
184.989,126.063,86,1112
184.667,215.901,86,1121
195.615,195.615,86,1122
151.501,163.415,86,1211
155.687,140.553,86,1212
164.059,120.589,86,1221
200.123,161.161,86,1222
188.209,169.533,87,1111
183.701,117.047,87,1112
184.667,217.189,87,1121
193.683,192.073,87,1122
150.535,157.297,87,1211
159.873,138.621,87,1212
165.669,123.487,87,1221
195.937,146.671,87,1222
190.785,166.635,88,1111
182.735,114.471,88,1112
187.243,221.375,88,1121
196.581,188.531,88,1122
159.229,111.251,88,1211
163.093,145.383,88,1212
164.059,126.385,88,1221
196.903,141.519,88,1222
191.107,171.143,89,1111
185.955,112.217,89,1112
180.803,217.189,89,1121
199.157,193.361,89,1122
146.671,110.285,89,12111
156.653,116.081,89,12112
155.687,143.773,89,1212
174.041,127.351,89,1221
198.191,139.587,89,1222
193.683,174.363,90,1111
187.565,110.929,90,1112
175.812,216.223,90,1121
194.649,209.139,90,1122
146.671,114.793,90,12111
166.957,111.895,90,12112
157.297,140.553,90,1212
177.905,129.605,90,1221
195.293,137.655,90,1222
197.225,169.533,91,1111
183.701,116.081,91,11121
195.937,117.369,91,11122
182.091,219.121,91,1121
189.175,199.157,91,1122
134.113,127.029,91,12111
163.737,114.149,91,12112
155.365,133.791,91,12121
156.653,149.247,91,12122
174.041,128.317,91,1221
191.429,133.791,91,1222
202.055,167.923,92,11111
191.107,177.583,92,11112
186.599,105.777,92,11121
203.343,120.267,92,11122
180.159,221.375,92,1121
193.039,202.699,92,1122
130.571,126.063,92,12111
166.313,115.437,92,12112
150.535,127.995,92,12121
166.635,155.687,92,12122
179.193,125.741,92,12211
181.769,142.807,92,12212
193.683,130.249,92,12221
197.869,141.841,92,12222
201.733,163.737,93,11111
188.531,185.633,93,11112
187.243,106.099,93,11121
210.427,112.861,93,11122
178.549,216.223,93,1121
194.649,203.343,93,1122
123.487,130.893,93,12111
195.293,114.793,93,12112
140.875,115.115,93,12121
179.193,158.585,93,12122
176.617,122.521,93,12211
171.787,170.177,93,12212
197.869,126.385,93,12221
190.463,143.451,93,12222
198.513,157.941,94,11111
183.057,185.633,94,11112
168.889,103.523,94,11121
205.919,114.793,94,11122
177.583,219.121,94,1121
194.005,206.885,94,11221
190.785,208.817,94,11222
116.725,135.723,94,12111
197.547,104.811,94,12112
124.453,118.335,94,12121
180.159,162.449,94,12122
169.855,118.657,94,12211
174.041,173.397,94,12212
191.107,125.741,94,12221
184.023,149.569,94,12222
207.207,155.687,95,11111
179.515,186.599,95,11112
172.431,102.879,95,11121
203.021,117.369,95,11122
177.583,213.969,95,11211
184.667,228.137,95,11212
194.971,195.615,95,11221
189.497,205.275,95,11222
116.403,141.197,95,12111
193.683,108.031,95,12112
117.691,118.979,95,12121
174.041,165.347,95,12122
143.773,118.013,95,12211
168.245,177.261,95,12212
170.821,124.453,95,12221
192.395,155.687,95,12222
211.715,153.111,96,11111
175.329,183.379,96,11112
175.007,109.963,96,11121
198.513,116.725,96,11122
186.921,213.969,96,11211
194.327,230.391,96,11212
200.123,184.989,96,11221
185.633,202.055,96,11222
115.115,147.959,96,12111
192.073,98.049,96,12112
115.759,122.843,96,12121
179.193,162.771,96,12122
132.503,119.623,96,12211
159.873,175.007,96,12212
161.161,129.605,96,12221
201.089,156.653,96,12222
209.461,138.621,97,11111
176.295,187.565,97,11112
174.041,115.759,97,11121
202.377,118.979,97,11122
185.633,217.833,97,11211
191.107,231.679,97,11212
199.801,181.125,97,11221
190.785,192.717,97,11222
115.437,154.399,97,12111
188.853,100.303,97,12112
115.115,137.655,97,12121
179.193,163.737,97,12122
137.011,115.759,97,12211
157.619,178.227,97,12212
170.499,134.757,97,12221
207.529,155.687,97,12222
213.325,151.501,98,11111
176.295,187.243,98,11112
173.719,114.471,98,11121
203.665,120.911,98,11122
182.735,219.121,98,11211
190.785,232.967,98,11212
200.123,181.125,98,11221
194.005,199.801,98,11222
114.471,165.83,98,12111
197.225,102.557,98,12112
114.471,143.773,98,12121
181.125,165.991,98,12122
141.841,112.539,98,12211
158.102,176.939,98,12212
168.567,138.299,98,12221
204.631,151.179,98,12222
217.833,152.789,99,11111
171.143,184.023,99,11112
177.905,116.403,99,11121
213.969,114.149,99,11122
185.633,218.477,99,11211
190.141,233.933,99,11212
201.411,184.667,99,11221
194.971,201.089,99,11222
112.217,172.753,99,12111
200.445,107.065,99,12112
113.183,146.027,99,12121
193.361,170.177,99,12122
147.315,112.539,99,12211
161.805,167.601,99,12212
165.669,139.909,99,12221
209.139,152.467,99,12222
216.223,153.433,100,11111
171.143,184.345,100,11112
176.295,114.793,100,11121
214.291,109.319,100,11122
189.175,216.223,100,11211
194.327,232.645,100,11212
202.699,178.871,100,11221
196.259,194.971,100,11222
113.827,173.075,100,12111
202.055,109.963,100,12112
111.895,149.891,100,12121
192.073,168.245,100,12122
150.857,113.505,100,12211
156.975,169.855,100,12212
157.941,139.265,100,12221
216.545,145.705,100,12222
216.223,153.433,101,11111
171.143,184.345,101,11112
176.295,114.793,101,11121
214.291,109.319,101,11122
189.175,216.223,101,11211
194.327,232.645,101,11212
202.699,178.871,101,11221
196.259,194.971,101,11222
113.827,173.075,101,12111
202.055,109.963,101,12112
111.895,149.891,101,12121
192.073,168.245,101,12122
150.857,113.505,101,12211
156.975,169.855,101,12212
157.941,139.265,101,12221
216.545,145.705,101,12222
213.325,134.757,102,11111
170.499,176.939,102,11112
163.737,114.793,102,11121
202.377,102.557,102,11122
191.751,221.697,102,11211
195.293,235.221,102,11212
209.461,162.449,102,11221
186.277,190.785,102,11222
113.505,172.109,102,12111
185.633,95.795,102,12112
112.861,152.145,102,12121
199.801,168.567,102,12122
144.739,129.605,102,12211
160.517,161.483,102,12212
161.805,136.367,102,12221
210.105,127.673,102,12222
213.325,134.757,103,11111
170.499,176.939,103,11112
163.737,114.793,103,11121
202.377,102.557,103,11122
191.751,221.697,103,11211
195.293,235.221,103,11212
209.461,162.449,103,11221
186.277,190.785,103,11222
113.505,172.109,103,12111
185.633,95.795,103,12112
112.861,152.145,103,12121
199.801,168.567,103,12122
144.739,129.605,103,12211
160.517,161.483,103,12212
161.805,136.367,103,12221
210.105,127.673,103,12222
195.937,130.571,104,11111
173.397,174.041,104,11112
154.721,114.793,104,11121
196.903,98.049,104,11122
196.903,219.765,104,11211
195.937,232.967,104,11212
210.749,159.551,104,11221
187.243,190.463,104,11222
113.827,171.787,104,12111
181.769,108.031,104,12112
114.149,149.891,104,12121
203.343,170.821,104,12122
151.823,137.655,104,12211
157.619,161.805,104,12212
170.499,131.859,104,12221
214.291,126.063,104,12222
190.141,122.843,105,11111
170.499,173.397,105,11112
151.823,119.301,105,11121
191.429,98.693,105,11122
197.869,218.799,105,11211
201.089,229.103,105,11212
210.749,158.263,105,11221
188.531,188.853,105,11222
113.183,173.075,105,12111
158.585,98.049,105,12112
113.183,150.535,105,12121
199.801,166.635,105,12122
155.365,144.417,105,12211
158.263,158.263,105,12212
177.261,129.927,105,12221
212.037,123.165,105,12222
190.141,125.419,106,11111
171.465,172.109,106,11112
147.315,128.317,106,11121
181.125,100.625,106,11122
201.089,213.003,106,11211
197.225,227.171,106,11212
209.783,157.297,106,11221
186.599,183.379,106,11222
113.183,171.787,106,12111
153.111,97.083,106,12112
114.149,147.959,106,12121
200.123,166.313,106,12122
158.907,143.451,106,12211
160.195,158.263,106,12212
176.939,125.419,106,12221
208.173,124.775,106,12222
176.617,107.709,107,11111
173.075,173.397,107,11112
148.603,125.097,107,11121
194.327,97.405,107,11122
201.733,218.799,107,11211
197.547,226.205,107,11212
210.105,150.857,107,11221
190.785,180.803,107,11222
112.539,170.821,107,12111
155.687,94.507,107,12112
115.437,143.773,107,12121
199.157,145.705,107,12122
150.857,155.687,107,12211
161.483,151.501,107,12212
169.533,126.063,107,12221
203.987,116.725,107,12222
174.363,102.879,108,11111
172.753,171.787,108,11112
151.179,120.911,108,11121
199.157,98.049,108,11122
203.343,211.715,108,11211
198.513,221.053,108,11212
210.749,145.705,108,11221
194.649,173.075,108,11222
113.505,171.143,108,12111
169.211,88.067,108,12112
115.437,146.993,108,12121
200.123,129.605,108,12122
152.789,146.349,108,12211
160.517,156.653,108,12212
171.465,119.623,108,12221
200.123,112.861,108,12222
183.057,89.999,109,11111
173.719,175.329,109,11112
151.823,120.267,109,11121
209.783,94.829,109,11122
204.309,208.817,109,11211
197.547,217.511,109,11212
211.071,142.485,109,11221
203.665,162.127,109,11222
111.895,171.465,109,12111
188.853,72.933,109,12112
114.471,148.925,109,12121
202.699,120.267,109,12122
145.705,155.043,109,12211
163.737,155.043,109,12212
184.345,113.505,109,12221
212.359,111.251,109,12222
187.565,85.491,110,11111
178.227,176.617,110,11112
153.111,119.623,110,11121
220.731,92.575,110,11122
207.529,216.867,110,11211
197.547,214.291,110,11212
209.461,148.603,110,11221
199.479,161.161,110,11222
113.183,171.787,110,12111
189.497,73.255,110,12112
114.149,149.569,110,12121
201.411,120.267,110,12122
149.247,162.449,110,12211
166.635,153.755,110,12212
180.803,109.641,110,12221
211.071,112.539,110,12222
190.463,82.593,111,11111
179.515,177.261,111,11112
155.043,123.487,111,11121
214.613,93.541,111,11122
207.207,219.121,111,11211
199.157,206.563,111,11212
208.173,142.163,111,11221
194.649,153.433,111,11222
112.217,172.753,111,12111
203.343,77.119,111,12112
114.471,146.671,111,12121
194.005,112.539,111,12122
142.163,141.841,111,122111
138.943,159.229,111,122112
158.585,155.365,111,12212
180.481,101.269,111,12221
220.731,105.455,111,12222
191.751,83.237,112,11111
177.261,184.667,112,11112
144.417,125.741,112,11121
203.987,103.523,112,11122
206.563,217.189,112,11211
200.767,202.377,112,11212
205.275,143.773,112,11221
184.345,162.127,112,11222
111.573,175.973,112,12111
223.629,82.593,112,12112
115.437,144.417,112,12121
183.701,109.963,112,12122
130.893,137.333,112,122111
132.181,171.465,112,122112
157.297,153.755,112,12212
176.939,96.439,112,12221
226.849,105.455,112,12222
203.021,86.135,113,11111
172.431,179.837,113,111121
159.551,190.141,113,111122
149.247,114.793,113,111211
146.027,123.487,113,111212
203.665,132.825,113,11122
205.597,217.189,113,11211
200.123,196.581,113,11212
208.817,152.467,113,11221
166.957,160.195,113,11222
113.505,169.855,113,12111
221.053,79.051,113,12112
116.725,138.943,113,12121
177.583,111.251,113,121221
192.717,113.183,113,121222
128.961,130.249,113,122111
110.929,193.361,113,122112
147.315,159.229,113,12212
178.871,98.693,113,12221
224.273,106.743,113,12222
204.631,88.389,114,11111
168.245,167.601,114,111121
154.399,183.057,114,111122
145.705,114.149,114,111211
142.807,136.045,114,111212
190.141,136.367,114,11122
204.631,217.189,114,11211
201.733,194.005,114,11212
206.563,154.721,114,11221
157.941,152.467,114,11222
112.861,161.483,114,12111
218.477,81.949,114,12112
119.945,137.655,114,12121
167.279,114.149,114,121221
201.733,118.979,114,121222
118.979,108.353,114,122111
107.387,191.429,114,122112
129.605,174.202,114,12212
176.939,95.151,114,12221
221.375,113.505,114,12222
191.751,85.491,115,111111
203.021,91.287,115,111112
165.991,170.499,115,111121
152.789,179.193,115,111122
148.281,106.099,115,111211
139.587,128.317,115,111212
178.549,137.977,115,11122
204.309,218.477,115,11211
204.953,190.141,115,11212
205.436,149.247,115,11221
156.653,153.111,115,11222
115.115,146.993,115,12111
218.477,89.355,115,12112
126.385,146.027,115,12121
165.991,94.185,115,121221
202.055,122.199,115,121222
118.657,104.811,115,122111
105.455,194.327,115,122112
123.165,184.023,115,12212
179.515,96.761,115,12221
225.239,117.047,115,12222
179.515,81.627,116,111111
208.334,106.421,116,111112
168.245,170.499,116,111121
151.823,177.261,116,111122
145.061,135.723,116,111211
133.147,122.199,116,111212
174.041,143.451,116,11122
204.631,219.765,116,11211
204.631,191.751,116,11212
201.411,156.331,116,11221
146.349,147.315,116,112221
154.721,159.229,116,112222
119.623,149.891,116,12111
219.443,88.067,116,12112
123.165,171.143,116,12121
162.771,86.135,116,121221
187.243,129.605,116,121222
117.369,103.523,116,122111
107.709,194.971,116,122112
122.843,186.599,116,12212
171.787,111.895,116,12221
224.917,125.419,116,122221
204.953,135.401,116,122222
167.601,89.999,117,111111
213.003,122.521,117,111112
169.533,184.989,117,111121
136.689,164.381,117,111122
160.839,124.131,117,111211
140.231,117.369,117,111212
176.295,136.689,117,11122
207.207,221.375,117,11211
203.987,200.767,117,11212
192.395,161.161,117,11221
129.927,138.943,117,112221
151.823,168.567,117,112222
126.063,146.993,117,121111
117.691,160.517,117,121112
216.867,88.389,117,12112
118.335,177.261,117,12121
161.161,91.931,117,121221
188.209,139.587,117,121222
116.725,111.895,117,122111
108.031,195.937,117,122112
127.673,188.853,117,12212
174.041,118.657,117,12221
227.392,117.102,117,122221
204.953,149.569,117,122222
190.141,123.165,118,111111
208.817,130.249,118,111112
166.635,188.531,118,111121
136.045,157.619,118,111122
165.347,125.097,118,111211
147.637,119.301,118,111212
179.837,133.147,118,11122
206.563,222.341,118,11211
204.148,200.445,118,11212
194.327,165.347,118,11221
129.283,138.943,118,112221
151.179,170.177,118,112222
120.589,148.281,118,121111
122.199,126.063,118,121112
216.545,89.033,118,12112
113.183,170.499,118,12121
163.415,88.389,118,121221
183.701,151.823,118,121222
117.369,109.641,118,122111
110.285,194.649,118,122112
134.435,187.887,118,12212
173.075,115.759,118,12221
227.815,106.421,118,122221
208.495,164.381,118,122222
187.887,139.265,119,111111
209.139,135.079,119,111112
157.619,173.719,119,111121
136.689,157.619,119,111122
153.755,110.607,119,111211
151.179,127.673,119,111212
178.549,133.147,119,111221
171.465,192.395,119,111222
207.851,220.731,119,11211
204.631,202.377,119,11212
185.311,164.381,119,112211
200.123,165.991,119,112212
136.689,135.723,119,112221
135.079,180.159,119,112222
123.487,132.181,119,121111
136.689,113.505,119,121112
215.901,95.151,119,12112
111.895,174.041,119,12121
159.873,87.423,119,121221
167.923,167.923,119,121222
116.725,118.013,119,122111
109.319,194.005,119,122112
123.165,185.311,119,122121
137.655,196.903,119,122122
169.211,119.945,119,12221
228.459,95.473,119,122221
212.037,172.431,119,122222
201.089,136.689,120,111111
212.681,131.537,120,111112
149.569,162.449,120,111121
135.079,149.247,120,111122
159.229,129.927,120,111211
146.349,132.825,120,111212
187.726,133.469,120,111221
165.347,187.243,120,111222
205.919,224.595,120,11211
204.309,204.953,120,11212
180.481,167.279,120,112211
188.531,156.653,120,112212
132.503,134.757,120,112221
139.748,174.041,120,112222
117.369,95.795,120,121111
139.265,105.777,120,121112
220.409,101.269,120,12112
112.861,172.431,120,12121
153.433,87.101,120,121221
161.483,169.855,120,121222
115.115,143.129,120,122111
105.777,194.327,120,122112
127.029,184.667,120,122121
146.832,200.445,120,122122
167.923,121.877,120,122211
178.227,126.063,120,122212
223.629,79.373,120,122221
206.885,185.15,120,122222
212.037,116.725,121,111111
210.749,146.671,121,111112
149.891,162.127,121,111121
137.977,145.705,121,111122
154.882,127.673,121,111211
130.571,121.555,121,111212
194.327,123.165,121,111221
184.345,189.497,121,111222
207.851,228.459,121,11211
207.529,208.495,121,11212
184.667,168.889,121,112211
169.855,155.043,121,112212
118.013,125.097,121,112221
128.639,163.737,121,112222
119.945,76.797,121,121111
128.639,96.439,121,121112
217.833,96.117,121,12112
115.437,178.549,121,12121
147.637,89.033,121,121221
148.925,179.837,121,121222
112.217,155.043,121,122111
106.099,196.259,121,122112
155.043,192.395,121,122122
156.009,114.149,121,122211
176.617,127.351,121,122212
212.681,72.289,121,122221
206.885,191.751,121,122222
213.486,119.623,122,111111
202.055,139.909,122,111112
155.043,171.143,122,111121
137.011,150.213,122,111122
153.111,129.605,122,111211
120.911,96.117,122,111212
193.039,114.149,122,111221
178.549,194.005,122,111222
214.291,222.985,122,112111
203.021,236.509,122,112112
208.817,201.733,122,11212
194.005,196.259,122,112211
167.279,154.399,122,112212
117.047,129.283,122,112221
128.639,142.807,122,112222
121.555,60.697,122,121111
154.399,89.355,122,121112
213.003,83.559,122,12112
120.589,177.905,122,12121
133.791,88.067,122,121221
140.553,184.023,122,121222
112.539,153.111,122,122111
107.065,196.259,122,122112
111.251,180.481,122,122121
153.111,193.039,122,122122
140.875,106.421,122,122211
171.143,127.029,122,122212
225.561,94.829,122,122221
214.291,110.285,123,111111
203.021,142.485,123,111112
149.569,175.329,123,111121
136.689,152.145,123,111122
157.941,141.841,123,111211
118.979,94.829,123,111212
194.971,115.437,123,111221
170.821,207.207,123,111222
217.511,218.155,123,112111
203.021,236.831,123,112112
210.427,200.445,123,11212
199.801,194.971,123,112211
161.161,161.161,123,112212
117.369,132.181,123,112221
134.757,136.689,123,112222
119.945,66.493,123,121111
163.415,82.915,123,121112
214.935,80.339,123,12112
121.233,176.295,123,12121
139.265,87.745,123,121221
127.995,189.819,123,121222
115.115,147.959,123,122111
108.031,199.157,123,122112
110.929,177.261,123,122121
153.111,194.327,123,122122
131.537,107.387,123,122211
172.109,130.571,123,122212
223.951,115.115,123,122221
194.005,212.681,123,122222
216.867,110.929,124,111111
207.207,155.043,124,111112
155.043,181.447,124,111121
137.011,150.857,124,111122
159.873,142.163,124,111211
118.335,100.303,124,111212
203.021,109.319,124,111221
166.313,199.479,124,111222
214.613,211.071,124,112111
197.547,236.509,124,112112
204.631,200.767,124,112121
206.563,214.613,124,112122
198.513,194.649,124,112211
165.025,160.195,124,112212
118.657,136.689,124,112221
133.469,135.723,124,112222
119.301,71.323,124,121111
179.837,75.509,124,121112
215.901,86.779,124,12112
122.521,176.295,124,12121
149.247,85.491,124,121221
120.911,197.547,124,121222
113.827,155.043,124,122111
106.743,200.767,124,122112
110.929,180.481,124,122121
143.451,192.395,124,122122
128.639,107.065,124,122211
177.261,126.063,124,122212
205.597,138.621,124,122221
202.055,227.171,124,122222
213.003,109.963,125,111111
212.037,154.721,125,111112
161.483,181.769,125,111121
135.401,152.145,125,111122
157.619,141.841,125,111211
121.877,95.795,125,111212
200.445,111.573,125,111221
156.009,200.767,125,111222
217.189,212.037,125,112111
200.606,237.153,125,112112
206.885,195.937,125,112121
203.021,218.477,125,112122
188.853,198.513,125,112211
168.889,159.551,125,112212
119.623,141.841,125,112221
133.791,131.537,125,112222
119.301,72.289,125,121111
180.481,76.475,125,121112
216.223,90.643,125,12112
122.199,178.227,125,12121
153.433,85.491,125,121221
126.707,195.293,125,121222
114.149,159.873,125,122111
108.353,198.835,125,122112
110.285,184.345,125,122121
143.451,193.683,125,122122
131.215,104.167,125,122211
178.227,123.165,125,122212
201.411,147.959,125,122221
181.125,233.933,125,122222
214.935,123.165,126,111111
212.359,149.569,126,111112
165.347,180.159,126,111121
137.655,148.281,126,111122
151.823,148.603,126,111211
120.589,86.135,126,111212
202.055,107.387,126,111221
148.925,204.309,126,111222
217.189,211.393,126,112111
199.479,238.441,126,112112
203.987,194.327,126,112121
198.191,218.799,126,112122
184.023,198.191,126,112211
171.143,157.619,126,112212
119.301,138.621,126,112221
136.367,125.419,126,112222
117.369,102.557,126,121111
181.125,83.559,126,121112
216.867,98.693,126,12112
123.165,177.583,126,12121
163.737,77.441,126,121221
118.979,197.869,126,121222
113.827,158.263,126,122111
107.709,200.445,126,122112
108.675,180.481,126,122121
140.875,196.259,126,122122
130.893,102.879,126,122211
177.261,123.809,126,122212
197.547,144.739,126,122221
174.363,241.339,126,122222
214.613,132.503,127,111111
217.189,153.111,127,111112
172.431,177.583,127,111121
135.079,143.451,127,111122
146.993,173.719,127,111211
120.589,89.999,127,111212
204.953,114.149,127,111221
151.179,204.631,127,111222
216.867,212.359,127,112111
199.479,238.441,127,112112
204.631,193.361,127,112121
198.191,217.833,127,112122
187.565,200.445,127,112211
168.889,158.263,127,112212
119.301,139.265,127,112221
149.891,131.537,127,112222
116.403,108.353,127,121111
173.719,71.645,127,121112
216.223,100.303,127,12112
123.165,176.617,127,12121
156.653,89.677,127,121221
111.895,194.971,127,121222
114.471,153.433,127,122111
109.641,202.055,127,122112
109.641,175.973,127,122121
124.453,197.547,127,122122
131.537,107.387,127,122211
179.193,121.877,127,122212
195.937,131.215,127,122221
172.753,241.983,127,122222
214.291,132.181,128,111111
216.545,154.399,128,111112
170.177,178.549,128,111121
135.723,142.807,128,111122
